ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales ,OutletID,Date,OutletSize,LocationType,OutletType
FDS04,,Regular,0.15,Frozen Foods,138.88,1388838.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDX28,6.33,Low Fat,0.00,Frozen Foods,100.40,1004042.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDB41,,Regular,0.10,Frozen Foods,46.17,461718.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDG53,10.00,LF,0.05,Frozen Foods,141.82,1418180.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDL15,17.85,Low Fat,0.08,Meat,152.87,1528682.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDQ08,15.70,reg,0.02,Fruits and Vegetables,61.05,610536.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRN36,15.20,Low Fat,0.05,Soft Drinks,97.08,970752.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDI46,9.50,Low Fat,0.07,Snack Foods,252.87,2528724.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDG16,,Low Fat,0.09,Frozen Foods,214.22,2142192.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDV32,7.79,Low Fat,0.09,Fruits and Vegetables,62.65,626510.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDF44,7.17,Regular,0.10,Fruits and Vegetables,132.50,1324968.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDK04,7.36,Low Fat,0.05,Frozen Foods,56.46,564588.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCA41,16.75,Low Fat,0.03,Health and Hygiene,193.32,1933162.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDD51,11.15,Low Fat,0.12,Dairy,43.97,439744.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCZ53,9.60,Low Fat,0.02,Health and Hygiene,188.52,1885214.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDP01,,Regular,0.06,Breakfast,151.77,1517682.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDY25,12.00,Low Fat,0.00,Canned,181.40,1813976.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDB17,13.15,Low Fat,0.04,Frozen Foods,179.90,1798976.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCV54,11.10,Low Fat,0.03,Household,119.31,1193124.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDJ32,10.70,Low Fat,0.06,Fruits and Vegetables,63.05,630536.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDA37,7.81,Regular,0.06,Canned,124.70,1247046.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDG35,21.20,Regular,0.01,Starchy Foods,172.47,1724738.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCM05,6.83,Low Fat,0.06,Health and Hygiene,266.32,2663226.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDG45,8.10,Low Fat,0.00,Fruits and Vegetables,212.99,2129902.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDH28,15.85,Regular,0.11,Frozen Foods,39.25,392506.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCE18,10.00,Low Fat,0.00,Household,248.68,2486750.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDH38,6.43,Low Fat,0.01,Canned,117.68,1176808.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDR56,15.50,Regular,0.10,Fruits and Vegetables,198.38,1983768.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDH17,,Regular,0.02,Frozen Foods,96.27,962726.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDD39,16.70,Low Fat,0.07,Dairy,218.39,2183850.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDB41,19.00,Regular,0.10,Frozen Foods,47.77,477718.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCR53,12.15,Low Fat,0.15,Health and Hygiene,224.44,2244404.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDX46,12.30,Regular,0.06,Snack Foods,57.86,578562.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDV28,16.10,Regular,0.00,Frozen Foods,35.66,356558.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDA08,11.85,Regular,0.05,Fruits and Vegetables,165.45,1654526.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDH45,15.10,Regular,0.11,Fruits and Vegetables,42.38,423796.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCS38,8.60,Low Fat,0.15,Household,114.12,1141176.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDD40,20.25,Regular,0.02,Dairy,193.52,1935162.00,OUT010,6/20/1905,,Tier 3,Grocery Store
DRM59,5.88,Low Fat,0.00,Hard Drinks,153.40,1533998.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCJ43,6.64,Low Fat,0.00,Household,175.24,1752396.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCN29,15.20,Low Fat,0.00,Health and Hygiene,50.10,501034.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCC19,6.57,Low Fat,0.10,Household,191.68,1916820.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDR56,15.50,Regular,0.10,Fruits and Vegetables,196.78,1967768.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDZ43,11.00,Regular,0.06,Fruits and Vegetables,242.25,2422512.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDJ32,10.70,Low Fat,0.10,Fruits and Vegetables,62.45,624536.00,OUT010,6/20/1905,,Tier 3,Grocery Store
DRH03,17.25,Low Fat,0.04,Dairy,92.41,924120.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCZ54,14.65,Low Fat,0.08,Household,163.66,1636552.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDE26,9.30,Low Fat,0.09,Canned,145.78,1457786.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDS03,7.83,Low Fat,0.08,Meat,63.78,637826.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRZ24,,LF,0.14,Soft Drinks,120.14,1201440.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDO48,,Regular,0.03,Baking Goods,220.45,2204456.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDW39,6.69,Regular,0.04,Meat,175.04,1750370.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCK05,20.10,LF,0.00,Health and Hygiene,62.65,626536.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCK30,14.85,low fat,0.06,Household,254.47,2544698.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDT27,11.40,reg,0.07,Meat,234.96,2349616.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDS08,,Low Fat,0.10,Fruits and Vegetables,177.94,1779370.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCJ19,18.60,Low Fat,0.12,Others,56.16,561588.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDC58,10.20,Low Fat,0.00,Snack Foods,43.04,430428.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRE37,13.50,Low Fat,0.09,Soft Drinks,188.19,1881872.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDW02,4.81,Regular,0.04,Dairy,127.07,1270704.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDJ02,17.20,Regular,0.04,Canned,148.74,1487418.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDX09,9.00,low fat,0.07,Snack Foods,177.14,1771370.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDT31,19.75,Low Fat,0.02,Fruits and Vegetables,187.99,1879872.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDI24,10.30,Low Fat,0.08,Baking Goods,177.94,1779370.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY09,15.60,Low Fat,0.00,Snack Foods,176.01,1760054.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDV28,16.10,reg,0.16,Frozen Foods,35.36,353558.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRM47,9.30,Low Fat,0.04,Hard Drinks,191.98,1919846.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDT52,,Regular,0.08,Frozen Foods,246.51,2465144.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDI48,11.85,Regular,0.06,Baking Goods,53.27,532666.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDY55,16.75,Low Fat,0.08,Fruits and Vegetables,256.70,2566988.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDU48,18.85,Low Fat,0.06,Baking Goods,131.43,1314284.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDN25,7.90,Regular,0.06,Breakfast,55.46,554588.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDP20,19.85,Low Fat,0.05,Fruits and Vegetables,127.10,1271020.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDJ15,11.35,Regular,0.02,Dairy,185.46,1854608.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDD04,16.00,Low Fat,0.09,Dairy,140.32,1403154.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDY58,11.65,Low Fat,0.04,Snack Foods,229.87,2298694.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDR37,16.50,Regular,0.07,Breakfast,183.23,1832292.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDF44,7.17,Regular,0.06,Fruits and Vegetables,129.60,1295968.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDD32,17.70,Regular,0.04,Fruits and Vegetables,82.63,826276.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDR57,5.68,Regular,0.02,Snack Foods,156.23,1562288.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRG39,,Low Fat,0.04,Dairy,54.50,544982.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDX15,17.20,Low Fat,0.16,Meat,158.96,1589578.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRN37,9.60,Low Fat,0.10,Soft Drinks,165.82,1658158.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDW40,,Regular,0.00,Frozen Foods,141.58,1415812.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDB32,20.60,Low Fat,0.02,Fruits and Vegetables,93.78,937778.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDM40,10.20,Low Fat,0.16,Frozen Foods,143.42,1434154.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDE39,,Low Fat,0.04,Dairy,120.88,1208782.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRH49,19.70,Low Fat,0.02,Soft Drinks,82.26,822592.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDT46,11.35,Low Fat,0.03,Snack Foods,49.70,497008.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCF06,6.24,Low Fat,0.02,Household,257.70,2576962.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDP07,18.20,Low Fat,0.09,Fruits and Vegetables,196.21,1962110.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDC04,15.60,Low Fat,0.04,Dairy,240.39,2403854.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDZ32,7.79,Regular,0.04,Fruits and Vegetables,103.50,1034964.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDD50,18.85,Low Fat,0.14,Canned,169.91,1699132.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDU56,16.85,Low Fat,0.04,Fruits and Vegetables,184.93,1849266.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDV34,10.70,Regular,0.01,Snack Foods,72.00,720038.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCY41,16.75,LF,0.08,Health and Hygiene,36.85,368532.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCK18,9.60,Low Fat,0.01,Household,165.82,1658184.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
DRH25,18.70,Low Fat,0.01,Soft Drinks,52.43,524324.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDT57,15.20,Low Fat,0.02,Snack Foods,238.42,2384248.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDV56,16.10,Regular,0.01,Fruits and Vegetables,106.76,1067596.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDV12,16.70,Regular,0.06,Baking Goods,97.24,972384.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDN52,9.40,Regular,0.13,Frozen Foods,88.52,885198.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDX38,10.50,Regular,0.05,Dairy,48.34,483376.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDE47,14.15,Low Fat,0.04,Starchy Foods,122.50,1225046.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCO07,9.06,Low Fat,0.01,Others,211.46,2114560.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDV09,,Low Fat,0.02,Snack Foods,150.27,1502734.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDZ23,,Regular,0.12,Baking Goods,185.22,1852240.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRH51,17.60,Low Fat,0.10,Dairy,88.19,881856.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCY54,8.43,LF,0.18,Household,172.04,1720422.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRG49,7.81,Low Fat,0.07,Soft Drinks,246.25,2462486.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCC19,6.57,Low Fat,0.10,Household,192.88,1928820.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCV53,8.27,Low Fat,0.02,Health and Hygiene,241.29,2412880.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ47,,Regular,0.00,Baking Goods,101.00,1010042.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCO26,7.24,Low Fat,0.08,Household,114.35,1143492.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCP02,7.11,Low Fat,0.04,Household,61.06,610562.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCW30,5.21,Low Fat,0.01,Household,259.60,2595962.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCN55,14.60,Low Fat,0.06,Others,241.45,2414538.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDB20,7.72,Low Fat,0.09,Fruits and Vegetables,75.90,758986.00,OUT010,6/20/1905,,Tier 3,Grocery Store
DRL11,10.50,Low Fat,0.05,Hard Drinks,156.89,1568946.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRD60,15.70,LF,0.04,Soft Drinks,181.76,1817634.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDW14,8.30,Regular,0.00,Dairy,87.82,878198.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDL27,6.17,Low Fat,0.02,Meat,65.98,659826.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDU09,7.71,Regular,0.07,Snack Foods,55.50,554956.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
DRH36,,Low Fat,0.03,Soft Drinks,74.77,747696.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDP34,,LF,0.14,Snack Foods,156.36,1563630.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDE04,19.75,Regular,0.02,Frozen Foods,178.27,1782660.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDZ57,,Regular,0.04,Snack Foods,130.20,1301994.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDF02,16.20,Low Fat,0.17,Canned,104.40,1043990.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDG28,9.29,Regular,0.05,Frozen Foods,245.41,2454144.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCI31,20.00,Low Fat,0.00,Others,35.12,351190.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDT43,16.35,Low Fat,0.02,Fruits and Vegetables,51.33,513324.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDU20,19.35,Regular,0.02,Fruits and Vegetables,121.31,1213098.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDD53,16.20,Low Fat,0.00,Frozen Foods,42.95,429454.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDW15,15.35,Regular,0.06,Meat,149.17,1491734.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCT53,5.40,Low Fat,0.05,Health and Hygiene,162.85,1628526.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCG55,,Low Fat,0.04,Household,114.62,1146176.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDD48,10.40,Low Fat,0.03,Baking Goods,114.52,1145176.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDG47,12.80,Low Fat,0.07,Starchy Foods,263.63,2636252.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDI21,5.59,Regular,0.06,Snack Foods,63.42,634168.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDT27,11.40,Regular,0.07,Meat,234.46,2344616.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRO35,13.85,LF,0.03,Hard Drinks,116.85,1168492.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDD33,12.85,Low Fat,0.00,Fruits and Vegetables,233.36,2333642.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDC04,15.60,Low Fat,0.04,Dairy,243.09,2430854.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDY34,10.50,Regular,0.01,Snack Foods,164.08,1640842.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRJ49,6.87,Low Fat,0.01,Soft Drinks,128.07,1280652.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDE05,10.90,Regular,0.03,Frozen Foods,143.81,1438102.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDU31,10.50,Regular,0.03,Fruits and Vegetables,218.85,2188508.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCN19,,Low Fat,0.01,Others,188.25,1882530.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDK56,,Low Fat,0.13,Fruits and Vegetables,185.39,1853898.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDK58,11.35,Regular,0.05,Snack Foods,103.10,1031016.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCJ42,19.75,Low Fat,0.01,Household,102.53,1025332.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDZ34,,Low Fat,0.08,Starchy Foods,192.28,1922820.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDA52,16.20,Regular,0.00,Frozen Foods,175.64,1756370.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCR29,7.57,LF,0.05,Health and Hygiene,55.69,556930.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT48,4.92,Low Fat,0.00,Baking Goods,200.31,2003084.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRJ51,,Low Fat,0.15,Dairy,229.37,2293668.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCS54,13.60,Low Fat,0.01,Household,177.64,1776370.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDV01,19.20,Regular,0.08,Canned,154.93,1549314.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRG51,,LF,0.01,Dairy,163.45,1634526.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCG42,19.20,Low Fat,0.04,Household,131.73,1317310.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDA51,8.05,Regular,0.16,Dairy,115.55,1155518.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDV19,14.85,Regular,0.06,Fruits and Vegetables,159.76,1597578.00,OUT010,6/20/1905,,Tier 3,Grocery Store
NCT18,14.60,Low Fat,0.06,Household,182.20,1821976.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCS41,12.85,Low Fat,0.05,Health and Hygiene,184.66,1846608.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO03,10.40,Regular,0.04,Meat,228.14,2281352.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDL12,15.85,Regular,0.20,Baking Goods,61.62,616220.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDY37,17.00,Regular,0.04,Canned,143.65,1436470.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDI58,7.64,Regular,0.07,Snack Foods,92.41,924120.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDT28,13.30,Low Fat,0.06,Frozen Foods,149.27,1492708.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCC42,15.00,Low Fat,0.08,Health and Hygiene,138.58,1385838.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDO01,21.10,Regular,0.02,Breakfast,129.80,1297994.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDJ02,17.20,Regular,0.03,Canned,146.64,1466418.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDQ04,6.40,Low Fat,0.09,Frozen Foods,42.08,420796.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
DRL47,19.70,Low Fat,0.04,Hard Drinks,125.74,1257362.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDZ32,7.79,Regular,0.04,Fruits and Vegetables,106.80,1067964.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDC35,7.44,LF,0.12,Starchy Foods,207.56,2075638.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDX14,13.10,Low Fat,0.08,Dairy,73.24,732354.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ35,9.60,reg,0.02,Breads,104.00,1039990.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDL14,8.12,Regular,0.03,Canned,155.50,1554972.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDO04,16.60,Low Fat,0.03,Frozen Foods,55.06,550614.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRK11,8.21,low fat,0.01,Hard Drinks,150.24,1502392.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB44,6.66,Low Fat,0.02,Fruits and Vegetables,211.06,2110586.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDZ50,12.80,Regular,0.08,Dairy,184.66,1846608.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDI12,,Regular,0.10,Baking Goods,88.69,886856.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU43,19.35,Regular,0.06,Fruits and Vegetables,237.16,2371564.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDD58,7.76,Low Fat,0.10,Snack Foods,98.17,981700.00,OUT010,6/20/1905,,Tier 3,Grocery Store
FDB27,7.58,Low Fat,0.06,Dairy,195.38,1953768.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB04,11.35,Regular,0.06,Dairy,85.99,859856.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCO17,10.00,Low Fat,0.00,Health and Hygiene,118.74,1187440.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDL12,15.85,Regular,0.12,Baking Goods,58.02,580220.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRJ13,12.65,Low Fat,0.06,Soft Drinks,160.66,1606578.00,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDD57,18.10,Low Fat,0.02,Fruits and Vegetables,97.01,970094.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDW19,12.35,Regular,0.04,Fruits and Vegetables,110.96,1109570.00,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRD27,18.75,Low Fat,0.02,Dairy,100.40,1004042.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDH27,,Low Fat,0.06,Dairy,145.11,1451128.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCW30,,Low Fat,0.01,Household,260.00,2599962.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDR40,9.10,Regular,0.01,Frozen Foods,79.96,799618.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDG05,11.00,Regular,0.09,Frozen Foods,156.66,1566630.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCY41,,Low Fat,0.13,Health and Hygiene,35.35,353532.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDI38,13.35,Regular,0.01,Canned,206.36,2063638.00,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDR20,20.00,Regular,0.03,Fruits and Vegetables,43.27,432744.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDE09,8.78,Low Fat,0.02,Fruits and Vegetables,109.22,1092228.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDN50,,Regular,0.05,Canned,94.91,949120.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRF27,8.93,Low Fat,0.03,Dairy,152.33,1523340.00,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRF51,15.75,Low Fat,0.17,Dairy,37.75,377506.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCO02,,Low Fat,0.13,Others,67.81,678142.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDB51,,Low Fat,0.04,Dairy,62.09,620852.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDJ50,8.65,Low Fat,0.02,Canned,52.90,528982.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDN52,9.40,Regular,0.13,Frozen Foods,85.22,852198.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDX14,13.10,Low Fat,0.07,Dairy,76.64,766354.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT27,,Regular,0.12,Meat,235.86,2358616.00,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDV10,7.65,Regular,0.07,Snack Foods,41.11,411112.00,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDU33,7.63,Regular,0.13,Snack Foods,44.84,448402.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDU58,6.61,Regular,0.03,Snack Foods,185.99,1859898.00,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCP42,,Low Fat,0.02,Household,194.85,1948478.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDL51,,reg,0.05,Dairy,213.59,2135876.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRH15,,Low Fat,0.11,Dairy,45.44,454428.00,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU16,19.25,Regular,0.06,Frozen Foods,85.59,855908.00,OUT017,6/29/1905,,Tier 2,Supermarket Type1
