Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
22.00,21-01-2011," 855,001.02 ",0,26.80,3.23,136.89,8.46
22.00,28-01-2011," 799,369.15 ",0,20.61,3.24,136.97,8.46
22.00,4/2/2011," 946,060.98 ",0,26.39,3.24,137.05,8.46
22.00,11/2/2011," 1,009,206.33 ",1,28.89,3.26,137.14,8.46
22.00,18-02-2011," 975,964.86 ",0,35.34,3.26,137.25,8.46
22.00,25-02-2011," 911,245.43 ",0,30.23,3.28,137.38,8.46
22.00,4/3/2011," 997,353.15 ",0,33.52,3.44,137.50,8.46
22.00,11/3/2011," 944,587.23 ",0,41.42,3.60,137.63,8.46
22.00,18-03-2011," 926,427.12 ",0,43.38,3.63,137.74,8.46
22.00,25-03-2011," 933,528.39 ",0,38.77,3.62,137.85,8.46
22.00,1/4/2011," 951,588.37 ",0,36.04,3.64,137.96,8.25
22.00,8/4/2011," 969,046.69 ",0,44.42,3.72,138.06,8.25
22.00,15-04-2011," 1,008,557.04 ",0,48.88,3.82,138.16,8.25
22.00,22-04-2011," 1,152,781.90 ",0,47.76,3.92,138.25,8.25
22.00,29-04-2011," 926,133.80 ",0,57.20,3.99,138.33,8.25
22.00,6/5/2011," 1,032,076.06 ",0,53.63,4.08,138.41,8.25
22.00,13-05-2011," 1,001,558.74 ",0,57.71,4.10,138.50,8.25
22.00,20-05-2011," 970,307.83 ",0,58.56,4.10,138.59,8.25
22.00,27-05-2011," 1,021,568.34 ",0,62.59,4.03,138.68,8.25
22.00,3/6/2011," 1,125,169.92 ",0,70.09,3.97,138.77,8.25
22.00,10/6/2011," 1,060,868.49 ",0,69.53,3.92,138.86,8.25
22.00,17-06-2011," 1,042,454.61 ",0,63.97,3.87,139.00,8.25
22.00,24-06-2011," 1,012,584.20 ",0,68.53,3.85,139.18,8.25
22.00,1/7/2011," 1,077,491.68 ",0,70.80,3.82,139.36,8.02
22.00,8/7/2011," 1,017,050.65 ",0,74.22,3.78,139.54,8.02
22.00,15-07-2011," 961,953.57 ",0,75.20,3.83,139.70,8.02
22.00,22-07-2011," 964,683.80 ",0,77.79,3.88,139.80,8.02
22.00,29-07-2011," 944,958.69 ",0,75.32,3.90,139.89,8.02
22.00,5/8/2011," 983,232.96 ",0,75.33,3.90,139.99,8.02
22.00,12/8/2011," 991,779.20 ",0,74.69,3.88,140.09,8.02
22.00,19-08-2011," 973,004.91 ",0,71.30,3.82,140.13,8.02
22.00,26-08-2011," 1,181,815.31 ",0,72.22,3.80,140.16,8.02
22.00,2/9/2011," 912,762.76 ",0,69.16,3.78,140.20,8.02
22.00,9/9/2011," 1,004,434.54 ",1,69.14,3.81,140.23,8.02
22.00,16-09-2011," 937,420.65 ",0,68.08,3.81,140.27,8.02
22.00,23-09-2011," 899,834.75 ",0,62.36,3.76,140.33,8.02
22.00,30-09-2011," 953,314.16 ",0,69.78,3.68,140.38,8.02
22.00,7/10/2011," 993,436.67 ",0,56.44,3.63,140.43,7.71
22.00,14-10-2011," 944,337.32 ",0,62.63,3.58,140.48,7.71
22.00,21-10-2011," 981,567.22 ",0,59.30,3.62,140.46,7.71
22.00,28-10-2011," 1,099,351.68 ",0,49.31,3.60,140.44,7.71
22.00,4/11/2011," 1,106,575.59 ",0,42.81,3.59,140.43,7.71
22.00,11/11/2011," 1,051,740.29 ",0,47.80,3.57,140.41,7.71
22.00,18-11-2011," 1,007,579.44 ",0,50.62,3.57,140.41,7.71
22.00,25-11-2011," 1,535,857.49 ",1,46.28,3.54,140.42,7.71
22.00,2/12/2011," 1,167,621.14 ",0,49.11,3.50,140.43,7.71
22.00,9/12/2011," 1,308,967.44 ",0,45.35,3.47,140.44,7.71
22.00,16-12-2011," 1,453,153.33 ",0,39.11,3.45,140.47,7.71
22.00,23-12-2011," 1,863,195.68 ",0,39.83,3.41,140.53,7.71
22.00,30-12-2011," 982,661.14 ",1,36.28,3.40,140.59,7.71
22.00,6/1/2012," 895,358.20 ",0,34.61,3.44,140.65,7.50
22.00,13-01-2012," 855,437.57 ",0,39.00,3.52,140.70,7.50
22.00,20-01-2012," 897,027.44 ",0,29.16,3.54,140.81,7.50
22.00,27-01-2012," 786,459.23 ",0,35.68,3.57,140.91,7.50
22.00,3/2/2012," 958,487.75 ",0,40.58,3.63,141.02,7.50
22.00,10/2/2012," 1,034,448.07 ",1,35.68,3.66,141.12,7.50
22.00,17-02-2012," 1,004,749.41 ",0,36.25,3.70,141.21,7.50
22.00,24-02-2012," 912,958.95 ",0,39.00,3.75,141.30,7.50
22.00,2/3/2012," 974,866.65 ",0,37.47,3.83,141.39,7.50
22.00,9/3/2012," 991,127.01 ",0,41.72,3.88,141.47,7.50
22.00,16-03-2012," 966,780.01 ",0,46.06,3.87,141.55,7.50
22.00,23-03-2012," 992,774.40 ",0,54.68,3.89,141.63,7.50
22.00,30-03-2012," 965,769.93 ",0,46.40,3.92,141.70,7.50
22.00,6/4/2012," 1,197,489.66 ",0,46.38,3.96,141.77,7.67
22.00,13-04-2012," 939,118.24 ",0,49.89,4.03,141.84,7.67
22.00,20-04-2012," 1,000,342.87 ",0,58.81,4.05,141.90,7.67
22.00,27-04-2012," 922,539.94 ",0,51.42,4.02,141.96,7.67
22.00,4/5/2012," 1,005,083.31 ",0,50.75,3.99,142.02,7.67
22.00,11/5/2012," 997,868.63 ",0,56.72,3.95,142.08,7.67
22.00,18-05-2012," 986,612.02 ",0,61.90,3.90,142.10,7.67
22.00,25-05-2012," 1,047,297.38 ",0,62.39,3.85,142.10,7.67
22.00,1/6/2012," 1,102,857.37 ",0,70.01,3.80,142.11,7.67
22.00,8/6/2012," 1,061,134.37 ",0,61.71,3.75,142.12,7.67
22.00,15-06-2012," 1,061,219.19 ",0,66.56,3.68,142.13,7.67
22.00,22-06-2012," 1,112,449.30 ",0,70.61,3.63,142.16,7.67
22.00,29-06-2012," 1,053,881.78 ",0,70.99,3.58,142.19,7.67
22.00,6/7/2012," 1,097,786.14 ",0,77.41,3.54,142.22,7.75
22.00,13-07-2012," 971,361.38 ",0,75.81,3.56,142.25,7.75
22.00,20-07-2012," 991,969.37 ",0,76.57,3.61,142.23,7.75
22.00,27-07-2012," 925,731.21 ",0,73.52,3.70,142.21,7.75
22.00,3/8/2012," 1,007,257.83 ",0,72.99,3.70,142.19,7.75
22.00,10/8/2012," 973,812.79 ",0,76.74,3.77,142.17,7.75
22.00,17-08-2012," 981,273.26 ",0,74.92,3.84,142.22,7.75
22.00,24-08-2012," 1,060,906.75 ",0,70.42,3.87,142.31,7.75
22.00,31-08-2012," 1,022,270.86 ",0,71.93,3.88,142.41,7.75
22.00,7/9/2012," 996,628.80 ",1,73.30,3.92,142.50,7.75
22.00,14-09-2012," 918,049.28 ",0,66.42,3.99,142.59,7.75
22.00,21-09-2012," 921,612.53 ",0,63.38,4.06,142.68,7.75
22.00,28-09-2012," 976,479.51 ",0,62.17,4.02,142.77,7.75
22.00,5/10/2012," 1,009,887.36 ",0,62.09,4.03,142.85,7.54
22.00,12/10/2012," 1,004,039.84 ",0,54.18,4.03,142.94,7.54
22.00,19-10-2012," 978,027.95 ",0,55.28,4.00,142.86,7.54
22.00,26-10-2012," 1,094,422.69 ",0,57.58,3.92,142.76,7.54
23.00,5/2/2010," 1,364,721.58 ",0,15.25,2.79,131.53,5.89
23.00,12/2/2010," 1,380,892.08 ",1,18.75,2.77,131.59,5.89
23.00,19-02-2010," 1,319,588.04 ",0,26.70,2.75,131.64,5.89
23.00,26-02-2010," 1,198,709.65 ",0,32.68,2.75,131.69,5.89
23.00,5/3/2010," 1,311,175.93 ",0,33.15,2.77,131.74,5.89
23.00,12/3/2010," 1,408,082.96 ",0,36.07,2.81,131.78,5.89
23.00,19-03-2010," 1,229,008.32 ",0,43.01,2.83,131.82,5.89
23.00,26-03-2010," 1,310,701.80 ",0,38.59,2.83,131.86,5.89
23.00,2/4/2010," 1,556,627.62 ",0,40.50,2.83,131.90,5.44
23.00,9/4/2010," 1,264,434.70 ",0,56.82,2.85,131.94,5.44
23.00,16-04-2010," 1,288,823.72 ",0,44.25,2.89,131.98,5.44
23.00,23-04-2010," 1,315,023.08 ",0,46.40,2.90,132.02,5.44
23.00,30-04-2010," 1,259,414.52 ",0,45.47,2.94,132.06,5.44
23.00,7/5/2010," 1,365,552.28 ",0,61.04,2.98,132.11,5.44
23.00,14-05-2010," 1,303,055.09 ",0,45.33,2.98,132.15,5.44
23.00,21-05-2010," 1,327,424.28 ",0,57.94,2.96,132.22,5.44
23.00,28-05-2010," 1,571,158.56 ",0,69.26,2.91,132.29,5.44
23.00,4/6/2010," 1,514,435.51 ",0,64.94,2.86,132.36,5.44
23.00,11/6/2010," 1,439,432.06 ",0,58.35,2.83,132.44,5.44
23.00,18-06-2010," 1,507,708.93 ",0,60.29,2.81,132.47,5.44
23.00,25-06-2010," 1,415,204.88 ",0,69.83,2.81,132.50,5.44
23.00,2/7/2010," 1,549,113.18 ",0,64.76,2.82,132.52,5.33
23.00,9/7/2010," 1,417,535.78 ",0,77.16,2.81,132.55,5.33
23.00,16-07-2010," 1,413,124.11 ",0,73.94,2.80,132.57,5.33
23.00,23-07-2010," 1,333,634.45 ",0,70.20,2.78,132.58,5.33
23.00,30-07-2010," 1,319,773.55 ",0,69.71,2.79,132.60,5.33
23.00,6/8/2010," 1,417,013.07 ",0,70.03,2.79,132.61,5.33
23.00,13-08-2010," 1,346,345.97 ",0,67.43,2.81,132.63,5.33
23.00,20-08-2010," 1,439,901.05 ",0,68.65,2.80,132.66,5.33
23.00,27-08-2010," 1,584,623.36 ",0,63.25,2.77,132.69,5.33
23.00,3/9/2010," 1,405,119.23 ",0,72.91,2.74,132.72,5.33
23.00,10/9/2010," 1,272,842.85 ",1,63.21,2.72,132.76,5.33
23.00,17-09-2010," 1,159,132.58 ",0,55.30,2.72,132.77,5.33
23.00,24-09-2010," 1,099,055.65 ",0,57.75,2.72,132.76,5.33
23.00,1/10/2010," 1,129,909.44 ",0,62.07,2.72,132.76,5.29
23.00,8/10/2010," 1,179,851.68 ",0,50.75,2.78,132.75,5.29
23.00,15-10-2010," 1,119,809.71 ",0,45.55,2.88,132.76,5.29
23.00,22-10-2010," 1,147,503.92 ",0,43.19,2.92,132.82,5.29
23.00,29-10-2010," 1,112,871.23 ",0,48.68,2.94,132.87,5.29
23.00,5/11/2010," 1,203,119.96 ",0,36.60,2.94,132.92,5.29
23.00,12/11/2010," 1,387,953.75 ",0,35.59,2.96,132.98,5.29
23.00,19-11-2010," 1,314,994.32 ",0,41.66,3.03,132.92,5.29
23.00,26-11-2010," 2,072,685.05 ",1,34.95,3.07,132.84,5.29
23.00,3/12/2010," 1,617,025.41 ",0,34.30,3.07,132.76,5.29
23.00,10/12/2010," 1,872,365.99 ",0,20.12,3.13,132.68,5.29
23.00,17-12-2010," 2,238,573.48 ",0,23.05,3.14,132.68,5.29
23.00,24-12-2010," 2,734,277.10 ",0,22.96,3.15,132.75,5.29
23.00,31-12-2010," 1,169,773.85 ",1,19.05,3.18,132.82,5.29
23.00,7/1/2011," 1,122,034.48 ",0,27.81,3.19,132.88,5.11
23.00,14-01-2011," 1,016,756.10 ",0,18.20,3.22,132.95,5.11
23.00,21-01-2011," 1,110,706.06 ",0,15.58,3.23,133.03,5.11
23.00,28-01-2011," 1,083,657.61 ",0,10.91,3.24,133.11,5.11
23.00,4/2/2011," 1,159,438.53 ",0,14.50,3.24,133.18,5.11
23.00,11/2/2011," 1,249,786.40 ",1,21.52,3.26,133.26,5.11
23.00,18-02-2011," 1,369,971.57 ",0,26.60,3.26,133.37,5.11
23.00,25-02-2011," 1,206,917.20 ",0,17.00,3.28,133.49,5.11
23.00,4/3/2011," 1,301,185.28 ",0,20.67,3.44,133.61,5.11
23.00,11/3/2011," 1,042,043.55 ",0,29.36,3.60,133.74,5.11
23.00,18-03-2011," 1,203,682.62 ",0,37.28,3.63,133.85,5.11
23.00,25-03-2011," 1,148,624.83 ",0,29.11,3.62,133.96,5.11
23.00,1/4/2011," 1,182,694.95 ",0,29.44,3.64,134.07,4.78
23.00,8/4/2011," 1,248,901.98 ",0,36.74,3.72,134.18,4.78
23.00,15-04-2011," 1,263,680.51 ",0,45.51,3.82,134.28,4.78
23.00,22-04-2011," 1,447,301.24 ",0,39.62,3.92,134.36,4.78
23.00,29-04-2011," 1,173,307.40 ",0,54.20,3.99,134.44,4.78
23.00,6/5/2011," 1,359,921.13 ",0,50.07,4.08,134.51,4.78
23.00,13-05-2011," 1,254,914.87 ",0,55.12,4.10,134.59,4.78
23.00,20-05-2011," 1,337,617.55 ",0,56.67,4.10,134.68,4.78
23.00,27-05-2011," 1,361,945.18 ",0,63.27,4.03,134.77,4.78
23.00,3/6/2011," 1,562,161.97 ",0,67.21,3.97,134.86,4.78
23.00,10/6/2011," 1,447,028.06 ",0,65.23,3.92,134.94,4.78
23.00,17-06-2011," 1,470,520.83 ",0,61.06,3.87,135.08,4.78
23.00,24-06-2011," 1,434,036.18 ",0,63.80,3.85,135.27,4.78
23.00,1/7/2011," 1,492,507.44 ",0,65.65,3.82,135.45,4.58
23.00,8/7/2011," 1,379,488.05 ",0,69.92,3.78,135.63,4.58
23.00,15-07-2011," 1,360,520.56 ",0,69.80,3.83,135.78,4.58
23.00,22-07-2011," 1,362,144.00 ",0,76.74,3.88,135.87,4.58
23.00,29-07-2011," 1,319,767.55 ",0,69.55,3.90,135.96,4.58
23.00,5/8/2011," 1,416,344.68 ",0,69.53,3.90,136.05,4.58
23.00,12/8/2011," 1,380,952.05 ",0,69.86,3.88,136.14,4.58
23.00,19-08-2011," 1,453,416.53 ",0,67.09,3.82,136.18,4.58
23.00,26-08-2011," 1,637,266.29 ",0,67.04,3.80,136.21,4.58
23.00,2/9/2011," 1,464,295.69 ",0,65.33,3.78,136.24,4.58
23.00,9/9/2011," 1,423,289.90 ",1,66.04,3.81,136.27,4.58
23.00,16-09-2011," 1,253,329.17 ",0,60.52,3.81,136.31,4.58
23.00,23-09-2011," 1,289,082.81 ",0,57.14,3.76,136.37,4.58
23.00,30-09-2011," 1,275,597.85 ",0,64.76,3.68,136.42,4.58
23.00,7/10/2011," 1,463,501.99 ",0,49.00,3.63,136.47,4.42
23.00,14-10-2011," 1,257,778.34 ",0,56.79,3.58,136.52,4.42
23.00,21-10-2011," 1,441,032.59 ",0,52.12,3.62,136.50,4.42
23.00,28-10-2011," 1,407,191.96 ",0,42.57,3.60,136.49,4.42
23.00,4/11/2011," 1,428,436.33 ",0,39.18,3.59,136.48,4.42
23.00,11/11/2011," 1,436,940.78 ",0,44.04,3.57,136.46,4.42
23.00,18-11-2011," 1,345,631.96 ",0,45.48,3.57,136.47,4.42
23.00,25-11-2011," 2,057,059.53 ",1,35.23,3.54,136.48,4.42
23.00,2/12/2011," 1,552,886.59 ",0,43.60,3.50,136.49,4.42
23.00,9/12/2011," 1,841,173.60 ",0,36.40,3.47,136.50,4.42
23.00,16-12-2011," 2,173,621.20 ",0,32.99,3.45,136.53,4.42
23.00,23-12-2011," 2,587,953.32 ",0,27.80,3.41,136.59,4.42
23.00,30-12-2011," 1,213,486.95 ",1,22.30,3.40,136.64,4.42
23.00,6/1/2012," 1,150,662.55 ",0,24.29,3.44,136.70,4.26
23.00,13-01-2012," 1,031,451.35 ",0,28.49,3.52,136.75,4.26
23.00,20-01-2012," 1,146,992.13 ",0,15.33,3.54,136.86,4.26
23.00,27-01-2012," 1,037,476.38 ",0,25.71,3.57,136.96,4.26
23.00,3/2/2012," 1,261,872.67 ",0,29.71,3.63,137.06,4.26
23.00,10/2/2012," 1,358,444.07 ",1,26.60,3.66,137.17,4.26
23.00,17-02-2012," 1,365,546.69 ",0,27.01,3.70,137.26,4.26
23.00,24-02-2012," 1,272,948.27 ",0,31.12,3.75,137.34,4.26
23.00,2/3/2012," 1,322,852.20 ",0,25.91,3.83,137.42,4.26
23.00,9/3/2012," 1,292,724.90 ",0,33.11,3.88,137.51,4.26
23.00,16-03-2012," 1,258,364.31 ",0,41.19,3.87,137.58,4.26
23.00,23-03-2012," 1,288,154.10 ",0,57.82,3.89,137.66,4.26
23.00,30-03-2012," 1,261,964.96 ",0,36.71,3.92,137.73,4.26
23.00,6/4/2012," 1,604,605.69 ",0,37.43,3.96,137.80,4.13
23.00,13-04-2012," 1,231,752.54 ",0,41.81,4.03,137.87,4.13
23.00,20-04-2012," 1,287,899.41 ",0,56.55,4.05,137.92,4.13
23.00,27-04-2012," 1,277,758.76 ",0,44.62,4.02,137.98,4.13
23.00,4/5/2012," 1,317,379.68 ",0,45.88,3.99,138.03,4.13
23.00,11/5/2012," 1,321,914.34 ",0,52.90,3.95,138.09,4.13
23.00,18-05-2012," 1,332,952.47 ",0,58.42,3.90,138.11,4.13
23.00,25-05-2012," 1,552,934.64 ",0,66.43,3.85,138.11,4.13
23.00,1/6/2012," 1,476,144.34 ",0,66.22,3.80,138.11,4.13
23.00,8/6/2012," 1,568,048.54 ",0,56.82,3.75,138.12,4.13
23.00,15-06-2012," 1,543,667.68 ",0,64.73,3.68,138.13,4.13
23.00,22-06-2012," 1,522,042.57 ",0,71.82,3.63,138.16,4.13
23.00,29-06-2012," 1,451,782.16 ",0,64.23,3.58,138.20,4.13
23.00,6/7/2012," 1,545,370.16 ",0,70.86,3.54,138.23,4.16
23.00,13-07-2012," 1,384,921.63 ",0,69.19,3.56,138.26,4.16
23.00,20-07-2012," 1,381,339.23 ",0,71.13,3.61,138.23,4.16
23.00,27-07-2012," 1,322,932.36 ",0,69.31,3.70,138.20,4.16
23.00,3/8/2012," 1,416,926.31 ",0,71.51,3.70,138.17,4.16
23.00,10/8/2012," 1,436,311.76 ",0,71.12,3.77,138.14,4.16
23.00,17-08-2012," 1,510,131.45 ",0,69.97,3.84,138.19,4.16
23.00,24-08-2012," 1,702,220.96 ",0,64.63,3.87,138.28,4.16
23.00,31-08-2012," 1,577,468.78 ",0,68.34,3.88,138.38,4.16
23.00,7/9/2012," 1,427,162.26 ",1,66.74,3.92,138.47,4.16
23.00,14-09-2012," 1,279,041.64 ",0,61.37,3.99,138.57,4.16
23.00,21-09-2012," 1,338,627.55 ",0,56.80,4.06,138.65,4.16
23.00,28-09-2012," 1,319,035.06 ",0,53.71,4.02,138.74,4.16
23.00,5/10/2012," 1,464,616.59 ",0,56.65,4.03,138.83,4.15
23.00,12/10/2012," 1,412,925.25 ",0,48.10,4.03,138.91,4.15
23.00,19-10-2012," 1,363,155.77 ",0,47.89,4.00,138.83,4.15
23.00,26-10-2012," 1,347,454.59 ",0,50.56,3.92,138.73,4.15
24.00,5/2/2010," 1,388,725.63 ",0,22.43,2.95,131.53,8.33
24.00,12/2/2010," 1,414,107.10 ",1,25.94,2.94,131.59,8.33
24.00,19-02-2010," 1,385,362.49 ",0,31.05,2.91,131.64,8.33
24.00,26-02-2010," 1,158,722.74 ",0,33.98,2.91,131.69,8.33
24.00,5/3/2010," 1,412,387.37 ",0,36.73,2.92,131.74,8.33
24.00,12/3/2010," 1,309,340.16 ",0,42.31,2.94,131.78,8.33
24.00,19-03-2010," 1,222,511.29 ",0,46.09,2.96,131.82,8.33
24.00,26-03-2010," 1,258,311.56 ",0,48.87,2.96,131.86,8.33
24.00,2/4/2010," 1,478,321.26 ",0,45.22,2.96,131.90,8.21
24.00,9/4/2010," 1,379,579.63 ",0,62.06,2.99,131.94,8.21
24.00,16-04-2010," 1,268,266.72 ",0,51.08,3.01,131.98,8.21
24.00,23-04-2010," 1,264,117.01 ",0,51.07,3.02,132.02,8.21
24.00,30-04-2010," 1,259,877.19 ",0,51.48,3.04,132.06,8.21
24.00,7/5/2010," 1,409,705.03 ",0,66.65,3.10,132.11,8.21
24.00,14-05-2010," 1,346,783.35 ",0,51.31,3.11,132.15,8.21
24.00,21-05-2010," 1,283,482.85 ",0,60.44,3.10,132.22,8.21
24.00,28-05-2010," 1,473,868.15 ",0,69.59,3.05,132.29,8.21
24.00,4/6/2010," 1,566,668.91 ",0,71.99,3.01,132.36,8.21
24.00,11/6/2010," 1,375,458.21 ",0,64.84,2.97,132.44,8.21
24.00,18-06-2010," 1,354,168.18 ",0,67.17,2.94,132.47,8.21
24.00,25-06-2010," 1,399,073.75 ",0,74.90,2.96,132.50,8.21
24.00,2/7/2010," 1,563,387.94 ",0,71.12,2.96,132.52,8.12
24.00,9/7/2010," 1,665,502.55 ",0,79.05,2.94,132.55,8.12
24.00,16-07-2010," 1,418,697.05 ",0,76.56,2.93,132.57,8.12
24.00,23-07-2010," 1,333,740.35 ",0,75.27,2.92,132.58,8.12
24.00,30-07-2010," 1,387,517.63 ",0,75.91,2.93,132.60,8.12
24.00,6/8/2010," 1,442,819.28 ",0,74.54,2.94,132.61,8.12
24.00,13-08-2010," 1,384,243.75 ",0,74.17,2.92,132.63,8.12
24.00,20-08-2010," 1,375,307.54 ",0,72.17,2.91,132.66,8.12
24.00,27-08-2010," 1,350,059.35 ",0,67.00,2.89,132.69,8.12
24.00,3/9/2010," 1,366,381.60 ",0,73.52,2.86,132.72,8.12
24.00,10/9/2010," 1,474,498.59 ",1,67.11,2.84,132.76,8.12
24.00,17-09-2010," 1,273,295.46 ",0,60.31,2.85,132.77,8.12
24.00,24-09-2010," 1,169,413.27 ",0,64.30,2.84,132.76,8.12
24.00,1/10/2010," 1,215,273.20 ",0,66.88,2.84,132.76,8.28
24.00,8/10/2010," 1,361,944.94 ",0,54.82,2.90,132.75,8.28
24.00,15-10-2010," 1,300,806.74 ",0,52.83,3.00,132.76,8.28
24.00,22-10-2010," 1,234,875.33 ",0,48.69,3.05,132.82,8.28
24.00,29-10-2010," 1,244,925.94 ",0,57.29,3.06,132.87,8.28
24.00,5/11/2010," 1,285,358.01 ",0,42.20,3.05,132.92,8.28
24.00,12/11/2010," 1,312,877.01 ",0,41.76,3.07,132.98,8.28
24.00,19-11-2010," 1,277,150.60 ",0,45.63,3.14,132.92,8.28
24.00,26-11-2010," 1,779,276.51 ",1,41.92,3.19,132.84,8.28
24.00,3/12/2010," 1,413,302.70 ",0,37.08,3.20,132.76,8.28
24.00,10/12/2010," 1,593,012.75 ",0,27.11,3.26,132.68,8.28
24.00,17-12-2010," 1,663,525.77 ",0,27.99,3.30,132.68,8.28
24.00,24-12-2010," 2,386,015.75 ",0,27.74,3.31,132.75,8.28
24.00,31-12-2010," 1,208,600.05 ",1,25.90,3.34,132.82,8.28
24.00,7/1/2011," 1,178,641.71 ",0,30.72,3.35,132.88,8.25
24.00,14-01-2011," 1,167,740.20 ",0,22.41,3.37,132.95,8.25
24.00,21-01-2011," 1,107,170.39 ",0,23.69,3.39,133.03,8.25
24.00,28-01-2011," 1,126,921.34 ",0,17.91,3.40,133.11,8.25
24.00,4/2/2011," 1,225,182.04 ",0,23.83,3.40,133.18,8.25
24.00,11/2/2011," 1,341,240.62 ",1,26.51,3.42,133.26,8.25
24.00,18-02-2011," 1,360,150.12 ",0,34.04,3.42,133.37,8.25
24.00,25-02-2011," 1,235,121.33 ",0,26.09,3.45,133.49,8.25
24.00,4/3/2011," 1,346,994.53 ",0,31.36,3.61,133.61,8.25
24.00,11/3/2011," 1,253,218.70 ",0,39.51,3.75,133.74,8.25
24.00,18-03-2011," 1,168,397.26 ",0,43.39,3.80,133.85,8.25
24.00,25-03-2011," 1,158,693.12 ",0,36.88,3.79,133.96,8.25
24.00,1/4/2011," 1,163,803.30 ",0,35.73,3.81,134.07,8.21
24.00,8/4/2011," 1,273,670.32 ",0,44.70,3.90,134.18,8.21
24.00,15-04-2011," 1,245,576.65 ",0,52.36,3.98,134.28,8.21
24.00,22-04-2011," 1,372,484.90 ",0,46.00,4.06,134.36,8.21
24.00,29-04-2011," 1,197,761.17 ",0,60.48,4.12,134.44,8.21
24.00,6/5/2011," 1,339,630.35 ",0,55.75,4.19,134.51,8.21
24.00,13-05-2011," 1,311,950.16 ",0,58.49,4.21,134.59,8.21
24.00,20-05-2011," 1,234,281.70 ",0,59.84,4.20,134.68,8.21
24.00,27-05-2011," 1,311,153.72 ",0,65.74,4.13,134.77,8.21
24.00,3/6/2011," 1,554,837.62 ",0,73.12,4.07,134.86,8.21
24.00,10/6/2011," 1,373,841.91 ",0,70.02,4.03,134.94,8.21
24.00,17-06-2011," 1,320,359.23 ",0,64.34,3.99,135.08,8.21
24.00,24-06-2011," 1,304,850.67 ",0,68.88,3.96,135.27,8.21
24.00,1/7/2011," 1,445,596.61 ",0,70.27,3.92,135.45,8.36
24.00,8/7/2011," 1,567,340.07 ",0,72.56,3.89,135.63,8.36
24.00,15-07-2011," 1,356,938.95 ",0,74.43,3.92,135.78,8.36
24.00,22-07-2011," 1,357,672.24 ",0,79.29,3.97,135.87,8.36
24.00,29-07-2011," 1,310,973.06 ",0,74.84,4.00,135.96,8.36
24.00,5/8/2011," 1,417,616.81 ",0,74.64,4.02,136.05,8.36
24.00,12/8/2011," 1,402,818.01 ",0,72.52,4.00,136.14,8.36
24.00,19-08-2011," 1,352,039.88 ",0,69.93,3.94,136.18,8.36
24.00,26-08-2011," 1,402,372.09 ",0,69.94,3.91,136.21,8.36
24.00,2/9/2011," 1,196,105.44 ",0,68.14,3.88,136.24,8.36
24.00,9/9/2011," 1,527,455.19 ",1,68.32,3.93,136.27,8.36
24.00,16-09-2011," 1,227,535.97 ",0,65.56,3.94,136.31,8.36
24.00,23-09-2011," 1,232,376.49 ",0,60.61,3.90,136.37,8.36
24.00,30-09-2011," 1,246,242.61 ",0,68.00,3.86,136.42,8.36
24.00,7/10/2011," 1,405,914.39 ",0,53.87,3.78,136.47,8.45
24.00,14-10-2011," 1,333,315.03 ",0,60.21,3.74,136.52,8.45
24.00,21-10-2011," 1,283,563.43 ",0,56.60,3.76,136.50,8.45
24.00,28-10-2011," 1,307,142.75 ",0,48.00,3.76,136.49,8.45
24.00,4/11/2011," 1,385,860.38 ",0,39.87,3.74,136.48,8.45
24.00,11/11/2011," 1,425,078.59 ",0,46.78,3.72,136.46,8.45
24.00,18-11-2011," 1,297,535.69 ",0,48.17,3.72,136.47,8.45
24.00,25-11-2011," 1,761,235.67 ",1,41.83,3.69,136.48,8.45
24.00,2/12/2011," 1,335,647.10 ",0,47.21,3.67,136.49,8.45
24.00,9/12/2011," 1,529,615.54 ",0,42.30,3.63,136.50,8.45
24.00,16-12-2011," 1,624,994.43 ",0,36.00,3.61,136.53,8.45
24.00,23-12-2011," 2,168,344.23 ",0,36.93,3.59,136.59,8.45
24.00,30-12-2011," 1,363,973.16 ",1,33.45,3.57,136.64,8.45
24.00,6/1/2012," 1,251,581.89 ",0,32.86,3.59,136.70,8.66
24.00,13-01-2012," 1,155,594.20 ",0,36.50,3.67,136.75,8.66
24.00,20-01-2012," 1,151,993.85 ",0,25.73,3.71,136.86,8.66
24.00,27-01-2012," 1,057,290.41 ",0,31.92,3.74,136.96,8.66
24.00,3/2/2012," 1,249,696.97 ",0,38.61,3.80,137.06,8.66
24.00,10/2/2012," 1,403,460.87 ",1,33.82,3.83,137.17,8.66
24.00,17-02-2012," 1,326,370.08 ",0,33.92,3.87,137.26,8.66
24.00,24-02-2012," 1,303,233.15 ",0,37.35,3.92,137.34,8.66
24.00,2/3/2012," 1,213,994.39 ",0,35.36,3.98,137.42,8.66
24.00,9/3/2012," 1,325,835.70 ",0,41.50,4.02,137.51,8.66
24.00,16-03-2012," 1,239,299.12 ",0,48.68,4.02,137.58,8.66
24.00,23-03-2012," 1,221,723.94 ",0,59.51,4.05,137.66,8.66
24.00,30-03-2012," 1,230,106.13 ",0,47.28,4.10,137.73,8.66
24.00,6/4/2012," 1,524,734.29 ",0,45.25,4.14,137.80,8.98
24.00,13-04-2012," 1,285,783.87 ",0,48.65,4.19,137.87,8.98
