ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales ,OutletID,Date,OutletSize,LocationType,OutletType
FDU58,6.61,Regular,0.03,Snack Foods,185.99,1859898,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCP42,,Low Fat,0.02,Household,194.85,1948478,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDL51,,reg,0.05,Dairy,213.59,2135876,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRH15,,Low Fat,0.11,Dairy,45.44,454428,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU16,19.25,Regular,0.06,Frozen Foods,85.59,855908,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDW15,15.35,Regular,0.06,Meat,149.37,1493734,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDQ44,20.5,Low Fat,0.04,Fruits and Vegetables,122.38,1223756,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCI06,,Low Fat,0.05,Household,180.07,1800660,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRK23,,Low Fat,0.13,Hard Drinks,253.2,2532040,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDC28,7.91,Low Fat,0.05,Frozen Foods,109.73,1097254,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCY17,,Low Fat,0,Health and Hygiene,42.91,429086,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCV05,10.1,Low Fat,0.03,Health and Hygiene,153.77,1537656,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDM34,,Low Fat,0.12,Snack Foods,132.66,1326626,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRD60,,Low Fat,0.04,Soft Drinks,182.86,1828634,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDT38,18.7,Low Fat,0.06,Dairy,86.36,863566,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDQ57,7.28,Low Fat,0.03,Snack Foods,145.08,1450760,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDE59,,LF,0.06,Starchy Foods,35.65,356532,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCM43,14.5,Low Fat,0.02,Others,163.62,1636210,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
DRI51,17.25,Low Fat,0.04,Dairy,171.18,1711764,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCG30,20.2,Low Fat,0.11,Household,124.9,1249046,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCK54,12.15,Low Fat,0.03,Household,114.82,1148150,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDQ16,,Low Fat,0.07,Frozen Foods,109.69,1096912,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDI36,12.5,reg,0.06,Baking Goods,197.14,1971426,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDX16,,Low Fat,0.07,Frozen Foods,148.71,1487050,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDA34,11.5,Low Fat,0.01,Starchy Foods,174.01,1740080,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDJ48,11.3,Low Fat,0.06,Baking Goods,248.01,2480118,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDU47,12.8,Regular,0.11,Breads,138.48,1384838,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDS39,6.9,Low Fat,0.02,Meat,142.98,1429812,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDD11,12.85,Low Fat,0.03,Starchy Foods,251.7,2517040,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDM16,,Regular,0.03,Frozen Foods,73.54,735354,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU56,16.85,Low Fat,0.04,Fruits and Vegetables,183.13,1831266,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDQ32,17.85,Regular,0.05,Fruits and Vegetables,122.34,1223388,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRK35,8.37,Low Fat,0.07,Hard Drinks,39.35,393506,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDA58,9.4,Low Fat,0.1,Snack Foods,234.29,2342932,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
DRG48,,Low Fat,0.03,Soft Drinks,143.81,1438102,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDT59,13.65,Low Fat,0.03,Breads,231.97,2319668,OUT010,6/20/1905,,Tier 3,Grocery Store
FDQ31,,Regular,0.09,Fruits and Vegetables,89.79,897856,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDS51,13.35,Low Fat,0.03,Meat,63.32,633194,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDW32,,Regular,0.09,Fruits and Vegetables,86.89,868882,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDI15,,Low Fat,0.14,Dairy,264.49,2644884,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCV30,20.2,Low Fat,0.07,Household,62.35,623510,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRG25,10.5,Low Fat,0.02,Soft Drinks,187.52,1875240,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDT02,12.6,Low Fat,0.02,Dairy,33.29,332874,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDO33,,Low Fat,0.09,Snack Foods,114.15,1141518,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDP38,10.1,Low Fat,0.03,Canned,51.1,511008,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDZ45,14.1,Low Fat,0.07,Snack Foods,197.91,1979084,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCA54,,Low Fat,0.04,Household,180.13,1801318,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU33,7.63,Regular,0.14,Snack Foods,45.24,452402,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDN58,13.8,Regular,0.06,Snack Foods,233.7,2336984,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDI05,8.35,Regular,0.13,Frozen Foods,75.44,754354,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDM57,,Regular,0.13,Snack Foods,82.49,824908,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCS42,,Low Fat,0.07,Household,89.61,896146,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDB57,20.25,Regular,0.02,Fruits and Vegetables,221.68,2216772,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDC03,8.58,Regular,0.07,Dairy,196.08,1960794,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ58,17.85,Low Fat,0.05,Snack Foods,120.61,1206072,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCK29,5.62,Low Fat,0.13,Health and Hygiene,124.57,1245730,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCR53,12.15,LF,0.15,Health and Hygiene,224.94,2249404,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDE26,,Low Fat,0.09,Canned,145.48,1454786,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU52,7.56,Low Fat,0.06,Frozen Foods,154.56,1545630,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDE41,,Regular,0.06,Frozen Foods,83.66,836566,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU38,10.8,Low Fat,0.08,Dairy,189.95,1899504,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDA52,16.2,Regular,0.13,Frozen Foods,176.34,1763370,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDW46,13,Regular,0.07,Snack Foods,65.55,655484,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
DRI59,9.5,Low Fat,0,Hard Drinks,225.01,2250088,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDT38,18.7,Low Fat,0.06,Dairy,85.26,852566,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDL33,7.24,Low Fat,0.1,Snack Foods,196.95,1969452,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDQ01,,Regular,0.16,Canned,253,2530014,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDJ08,11.1,Low Fat,0.11,Fruits and Vegetables,191.18,1911846,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDQ47,7.16,Regular,0.17,Breads,35.89,358874,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCZ18,7.83,Low Fat,0.19,Household,252.47,2524698,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDE29,8.91,Low Fat,0.14,Frozen Foods,60.39,603878,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDF10,,Regular,0.16,Snack Foods,146.74,1467418,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDC48,9.2,Low Fat,0.02,Baking Goods,83.46,834592,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY58,11.65,Low Fat,0.04,Snack Foods,228.97,2289694,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCX30,16.7,Low Fat,0,Household,247.58,2475776,OUT010,6/20/1905,,Tier 3,Grocery Store
FDV11,9.1,Regular,0.08,Breads,176.81,1768054,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT46,11.35,Low Fat,0.03,Snack Foods,49.4,494008,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
DRD01,,Regular,0.11,Soft Drinks,55.66,556614,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDQ11,5.7,Regular,0.07,Breads,256.6,2565988,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
NCM41,16.5,Low Fat,0.04,Health and Hygiene,92.51,925120,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCC55,10.7,Low Fat,0.06,Household,36.48,364848,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDG45,,Low Fat,0.13,Fruits and Vegetables,214.29,2142902,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCQ54,17.7,Low Fat,0,Household,167.75,1677474,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDM34,19,Low Fat,0.07,Snack Foods,129.76,1297626,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDD17,,Low Fat,0.06,Frozen Foods,237.89,2378906,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDN38,,Regular,0.09,Canned,250.04,2500408,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDB53,13.35,Low Fat,0,Frozen Foods,148.44,1484392,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCL06,14.65,Low Fat,0.07,Household,262.36,2623594,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCV18,,Low Fat,0.18,Household,82.73,827250,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDX25,16.7,Low Fat,0,Canned,182.43,1824292,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDB39,11.6,Low Fat,0.04,Dairy,55.33,553272,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDC33,8.96,Regular,0.07,Fruits and Vegetables,197.38,1973768,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
NCO14,9.6,Low Fat,0.03,Household,44.41,444086,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDA58,,Low Fat,0.1,Snack Foods,237.39,2373932,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCQ02,12.6,Low Fat,0.01,Household,186.46,1864556,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCR53,12.15,Low Fat,0.15,Health and Hygiene,227.04,2270404,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDN52,9.4,Regular,0.13,Frozen Foods,88.12,881198,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDG26,18.85,Low Fat,0.04,Canned,256.63,2566330,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDE23,,Regular,0.05,Starchy Foods,46.71,467060,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRI37,15.85,Low Fat,0.11,Soft Drinks,59.19,591904,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRH37,17.6,Low Fat,0.04,Soft Drinks,166.05,1660526,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDO01,21.1,Regular,0.02,Breakfast,127.8,1277994,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDK45,11.65,Low Fat,0.03,Seafood,113.89,1138860,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDP23,6.71,Low Fat,0.04,Breads,217.62,2176166,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDM33,15.6,Low Fat,0.09,Snack Foods,220.08,2200798,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDD36,13.3,Low Fat,0.02,Baking Goods,119.81,1198124,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDL56,14.1,Low Fat,0.13,Fruits and Vegetables,85.32,853198,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDT27,11.4,Regular,0.12,Meat,236.06,2360616,OUT010,6/20/1905,,Tier 3,Grocery Store
FDG52,13.65,Low Fat,0.07,Frozen Foods,44.24,442402,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCL42,18.85,Low Fat,0.04,Household,244.01,2440144,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRJ24,11.8,low fat,0.11,Soft Drinks,185.89,1858924,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDV38,19.25,Low Fat,0.1,Dairy,52.9,528956,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDT35,19.85,Regular,0.08,Breads,169.78,1697816,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDY51,12.5,Low Fat,0.08,Meat,219.08,2190798,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDC37,15.5,Low Fat,0.03,Baking Goods,105.79,1057938,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCP43,17.75,Low Fat,0.03,Others,181.67,1816660,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDO33,14.75,Low Fat,0.09,Snack Foods,112.25,1122518,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDW04,8.99,Regular,0.06,Frozen Foods,130.83,1308310,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCC31,8.02,Low Fat,0.02,Household,155,1549972,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDK22,9.8,Low Fat,0.03,Snack Foods,216.39,2163850,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDJ50,8.65,Low Fat,0.02,Canned,54.6,545982,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDV13,17.35,Regular,0.03,Canned,88.99,889856,OUT017,6/29/1905,,Tier 2,Supermarket Type1
DRL60,8.52,Low Fat,0.03,Soft Drinks,151.87,1518682,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDW03,5.63,Regular,0.02,Meat,103.73,1037306,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDY27,6.38,Low Fat,0.03,Dairy,177.73,1777344,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDB39,,Low Fat,0.04,Dairy,54.33,543272,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDU59,5.78,Low Fat,0.1,Breads,162.46,1624552,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ57,10,Regular,0,Snack Foods,129.3,1292994,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDO21,11.6,Regular,0.01,Snack Foods,225.14,2251404,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDS43,11.65,Low Fat,0,Fruits and Vegetables,187.72,1877240,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDU28,19.2,Regular,0.16,Frozen Foods,189.32,1893214,OUT010,6/20/1905,,Tier 3,Grocery Store
FDC51,10.9,Regular,0.02,Dairy,121.77,1217730,OUT010,6/20/1905,,Tier 3,Grocery Store
FDW16,17.35,Regular,0.07,Frozen Foods,92.38,923804,OUT010,6/20/1905,,Tier 3,Grocery Store
FDP32,6.65,Low Fat,0.15,Fruits and Vegetables,125.57,1255678,OUT010,6/20/1905,,Tier 3,Grocery Store
FDB60,,Low Fat,0.05,Baking Goods,195.61,1956136,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCQ30,7.73,Low Fat,0.03,Household,120.14,1201414,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDD26,8.71,Regular,0.07,Canned,184.89,1848924,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDI44,16.1,Low Fat,0.1,Fruits and Vegetables,77.23,772328,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRH23,14.65,Low Fat,0.17,Hard Drinks,56.16,561614,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDO44,12.6,Low Fat,0.09,Fruits and Vegetables,110.02,1100228,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDG04,13.1,Low Fat,0.01,Frozen Foods,187.39,1873898,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDM32,,Low Fat,0.02,Fruits and Vegetables,91.48,914830,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDM09,11.15,Regular,0.09,Snack Foods,169.48,1694790,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDZ47,20.7,Regular,0.08,Baking Goods,98.8,988042,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDM40,,LF,0.16,Frozen Foods,143.12,1431154,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDY48,14,Low Fat,0.02,Baking Goods,101.53,1015332,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCM30,19.1,Low Fat,0.07,Household,42.48,424796,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDX36,9.7,Regular,0.21,Baking Goods,225.94,2259404,OUT010,6/20/1905,,Tier 3,Grocery Store
DRF03,19.1,Low Fat,0.05,Dairy,39.11,391138,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDN51,17.85,Regular,0.02,Meat,259.79,2597936,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDM57,11.65,Regular,0.08,Snack Foods,84.49,844908,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDB35,12.3,Regular,0.06,Starchy Foods,93.68,936804,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDY13,,Low Fat,0.03,Canned,77.87,778670,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDA37,7.81,Regular,0.06,Canned,125.8,1258046,OUT017,6/29/1905,,Tier 2,Supermarket Type1
NCX53,20.1,Low Fat,0.02,Health and Hygiene,142.12,1421154,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDD59,10.5,Regular,0.07,Starchy Foods,80.8,807960,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDX10,,Regular,0.22,Snack Foods,36.79,367874,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDC03,8.58,Regular,0.07,Dairy,195.58,1955794,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDW43,20.1,Regular,0.02,Fruits and Vegetables,226.2,2262036,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDW10,21.2,Low Fat,0.07,Snack Foods,176.34,1763370,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDY14,,Low Fat,0.07,Dairy,262.92,2629226,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDV43,16,Low Fat,0.08,Fruits and Vegetables,45.11,451086,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDO40,17.1,Low Fat,0.03,Frozen Foods,150.44,1504392,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDP46,,Low Fat,0.07,Snack Foods,91.08,910830,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCE43,,Low Fat,0.18,Household,168.84,1688448,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDD05,19.35,Low Fat,0.02,Frozen Foods,120.01,1200098,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDJ60,19.35,Regular,0.1,Baking Goods,165.92,1659184,OUT010,6/20/1905,,Tier 3,Grocery Store
DRE27,11.85,low fat,0.13,Dairy,95.87,958726,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDO11,8,Regular,0.03,Breads,250.61,2506092,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
DRG11,,Low Fat,0.08,Hard Drinks,107.46,1074596,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDK33,17.85,Low Fat,0.02,Snack Foods,214.96,2149560,OUT010,6/20/1905,,Tier 3,Grocery Store
DRM23,16.6,Low Fat,0.14,Hard Drinks,170.44,1704422,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDJ02,,Regular,0.03,Canned,146.14,1461418,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
NCZ05,8.49,Low Fat,0.06,Health and Hygiene,104.4,1043990,OUT045,6/24/1905,,Tier 2,Supermarket Type1
NCL30,18.1,Low Fat,0.05,Household,126.33,1263336,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDZ19,6.43,Low Fat,0.09,Fruits and Vegetables,174.27,1742712,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDM45,8.66,Regular,0.09,Snack Foods,120.88,1208756,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDO36,19.7,Low Fat,0,Baking Goods,178.67,1786660,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCK31,10.9,Low Fat,0.03,Others,50.77,507666,OUT045,6/24/1905,,Tier 2,Supermarket Type1
DRJ37,10.8,Low Fat,0.06,Soft Drinks,153.4,1534024,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDP24,20.6,Low Fat,0.08,Baking Goods,120.18,1201756,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDF46,7.07,LF,0.09,Snack Foods,115.18,1151834,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDX46,,Regular,0.1,Snack Foods,58.56,585562,OUT019,6/7/1905,Small,Tier 1,Grocery Store
NCL18,18.85,Low Fat,0.17,Household,193.71,1937136,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDJ26,15.3,Regular,0.08,Canned,212.72,2127218,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDJ07,7.26,Low Fat,0.01,Meat,115.02,1150150,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDY15,18.25,Regular,0.17,Dairy,155.16,1551630,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
DRG01,14.8,Low Fat,0.04,Soft Drinks,74.87,748670,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDF58,13.3,Low Fat,0.01,Snack Foods,64.95,649510,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDZ14,,Regular,0.08,Dairy,121.48,1214756,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDP31,21.1,Regular,0.16,Fruits and Vegetables,65.72,657168,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDH45,15.1,Regular,0.11,Fruits and Vegetables,42.48,424796,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDA09,13.35,Regular,0.25,Snack Foods,178.37,1783660,OUT010,6/20/1905,,Tier 3,Grocery Store
FDW31,11.35,Regular,0.04,Fruits and Vegetables,198.57,1985742,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDA57,18.85,Low Fat,0.04,Snack Foods,41.45,414480,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCE55,8.92,Low Fat,0.13,Household,176.64,1766370,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDC17,,Low Fat,0.03,Frozen Foods,212.39,2123928,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDC59,16.7,Regular,0.05,Starchy Foods,64.62,646168,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDA22,7.44,Low Fat,0.08,Starchy Foods,167.92,1679158,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDK52,18.25,Low Fat,0.08,Frozen Foods,224.91,2249062,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
NCM26,20.5,Low Fat,0.02,Others,152.93,1529340,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
NCT53,5.4,Low Fat,0.05,Health and Hygiene,166.35,1663526,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDW45,18,Low Fat,0.04,Snack Foods,149.04,1490418,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
NCI18,18.35,Low Fat,0.01,Household,222.57,2225746,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDE38,6.52,Low Fat,0.04,Canned,164.08,1640842,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDF08,,Regular,0.11,Fruits and Vegetables,89.19,891856,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDY58,11.65,Low Fat,0.07,Snack Foods,229.67,2296694,OUT010,6/20/1905,,Tier 3,Grocery Store
FDF58,,Low Fat,0.02,Snack Foods,63.45,634510,OUT019,6/7/1905,Small,Tier 1,Grocery Store
FDX39,14.3,Regular,0.05,Meat,210.06,2100586,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDB44,6.66,Low Fat,0.02,Fruits and Vegetables,211.06,2110586,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDF28,15.7,Regular,0.04,Frozen Foods,126.1,1261046,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDE39,7.89,Low Fat,0.04,Dairy,117.18,1171782,OUT013,6/9/1905,High,Tier 3,Supermarket Type1
FDT37,14.15,Low Fat,0.04,Canned,253,2530014,OUT018,7/1/1905,Medium,Tier 3,Supermarket Type2
FDZ45,14.1,Low Fat,0.07,Snack Foods,199.01,1990084,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDO40,17.1,Low Fat,0.03,Frozen Foods,150.94,1509392,OUT035,6/26/1905,Small,Tier 2,Supermarket Type1
FDM57,,Regular,0.08,Snack Foods,85.39,853908,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
DRG36,14.15,Low Fat,0.1,Soft Drinks,171.81,1718106,OUT017,6/29/1905,,Tier 2,Supermarket Type1
FDY36,12.3,Low Fat,0.02,Baking Goods,71.64,716380,OUT010,6/20/1905,,Tier 3,Grocery Store
DRL60,,LF,0.03,Soft Drinks,151.67,1516682,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDS25,,Regular,0.25,Canned,110.82,1108228,OUT019,6/7/1905,Small,Tier 1,Grocery Store
DRF49,,Low Fat,0.07,Soft Drinks,112.05,1120518,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDP16,18.6,Low Fat,0.04,Frozen Foods,245.58,2455802,OUT045,6/24/1905,,Tier 2,Supermarket Type1
FDS60,20.85,Low Fat,0.03,Baking Goods,181.27,1812660,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
FDU15,,Regular,0.03,Meat,37.95,379532,OUT027,6/7/1905,Medium,Tier 3,Supermarket Type3
FDK43,9.8,LF,0.03,Meat,126.9,1269020,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDN25,7.9,Regular,0.06,Breakfast,58.66,586588,OUT046,6/19/1905,Small,Tier 1,Supermarket Type1
FDE53,10.9,Low Fat,0.03,Frozen Foods,104.93,1049280,OUT049,6/21/1905,Medium,Tier 1,Supermarket Type1
