ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP, Sales , Budgeted sales ,OutletID,Date,OutletSize,LocationType,OutletType
FDH02,7.27,Regular,0.020781144,Canned,88.7488," 887,488.00 "," 2,078,114.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDP48,7.52,Regular,0.043986578,Baking Goods,182.295," 1,822,950.00 "," 4,398,657.80 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDI46,9.5,Low Fat,0.07433121,Snack Foods,251.9724," 2,519,724.00 "," 7,433,121.00 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDW56,7.68,Low Fat,0.070841281,Fruits and Vegetables,193.1162," 1,931,162.00 "," 7,084,128.10 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCM19,12.65,Low Fat,0,Others,111.8202," 1,118,202.00 ", -   ,OUT010,1998,,Tier 3,Grocery Store
FDS50,,Low Fat,0.055164938,Dairy,221.2114," 2,212,114.00 "," 5,516,493.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK24,9.195,Low Fat,0.10121065,Baking Goods,44.4744," 444,744.00 "," 10,121,065.00 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDO36,19.7,Low Fat,0.078354554,Baking Goods,180.566," 1,805,660.00 "," 7,835,455.40 ",OUT017,2007,,Tier 2,Supermarket Type1
FDK45,,Low Fat,0.033694227,Seafood,114.786," 1,147,860.00 "," 3,369,422.70 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCL05,19.6,Low Fat,0,Health and Hygiene,44.377," 443,770.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
FDL32,15.7,Regular,0.122965811,Fruits and Vegetables,113.2544," 1,132,544.00 "," 12,296,581.10 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA28,16.1,Regular,0.047876203,Frozen Foods,126.0362," 1,260,362.00 "," 4,787,620.30 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY36,12.3,Low Fat,0.009448862,Baking Goods,74.538," 745,380.00 "," 944,886.20 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP32,6.65,Low Fat,0.088026614,Fruits and Vegetables,127.2678," 1,272,678.00 "," 8,802,661.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDL50,12.15,Regular,0.042313078,Canned,123.2046," 1,232,046.00 "," 4,231,307.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
DRC24,17.85,Low Fat,0.024859869,Soft Drinks,151.7998," 1,517,998.00 "," 2,485,986.90 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCS18,12.65,Low Fat,0.042449883,Household,107.3938," 1,073,938.00 "," 4,244,988.30 ",OUT017,2007,,Tier 2,Supermarket Type1
FDD16,20.5,Low Fat,0.036558726,Frozen Foods,75.3696," 753,696.00 "," 3,655,872.60 ",OUT017,2007,,Tier 2,Supermarket Type1
NCV18,6.775,Low Fat,0.105158282,Household,84.925," 849,250.00 "," 10,515,828.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDX07,19.2,Regular,0.022918812,Fruits and Vegetables,183.995," 1,839,950.00 "," 2,291,881.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCZ05,,Low Fat,0.057850699,Health and Hygiene,104.299," 1,042,990.00 "," 5,785,069.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCI31,20,Low Fat,0.08125948,Others,36.819," 368,190.00 "," 8,125,948.00 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDK14,6.98,Low Fat,0.041169697,Canned,83.2934," 832,934.00 "," 4,116,969.70 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCR06,12.5,Low Fat,0.006778869,Household,42.9112," 429,112.00 "," 677,886.90 ",OUT045,2002,,Tier 2,Supermarket Type1
NCF54,18,Low Fat,0.047450712,Household,173.2422," 1,732,422.00 "," 4,745,071.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRG23,8.88,Low Fat,0.145253944,Hard Drinks,150.6682," 1,506,682.00 "," 14,525,394.40 ",OUT010,1998,,Tier 3,Grocery Store
FDD53,16.2,Low Fat,0.044222497,Frozen Foods,43.5454," 435,454.00 "," 4,422,249.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCM31,,Low Fat,0.080803421,Others,140.1154," 1,401,154.00 "," 8,080,342.10 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDT16,9.895,Regular,0.048937612,Frozen Foods,261.6278," 2,616,278.00 "," 4,893,761.20 ",OUT017,2007,,Tier 2,Supermarket Type1
FDR40,9.1,Regular,0.008032868,Frozen Foods,79.1618," 791,618.00 "," 803,286.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
DRG25,10.5,Low Fat,0.019157444,Soft Drinks,184.524," 1,845,240.00 "," 1,915,744.40 ",OUT017,2007,,Tier 2,Supermarket Type1
FDT10,16.7,Regular,0.062032774,Snack Foods,60.6562," 606,562.00 "," 6,203,277.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDY32,7.605,Low Fat,0.129133491,Fruits and Vegetables,163.721," 1,637,210.00 "," 12,913,349.10 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDN50,16.85,reg,0.026514812,Canned,93.312," 933,120.00 "," 2,651,481.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ35,,Regular,0.039006737,Breads,104.599," 1,045,990.00 "," 3,900,673.70 ",OUT019,1985,Small,Tier 1,Grocery Store
NCP54,15.35,Low Fat,0.035220955,Household,121.973," 1,219,730.00 "," 3,522,095.50 ",OUT045,2002,,Tier 2,Supermarket Type1
NCD07,9.1,Low Fat,0.055418261,Household,112.0518," 1,120,518.00 "," 5,541,826.10 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDS02,10.195,Regular,0,Dairy,196.7794," 1,967,794.00 ", -   ,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRN59,15,Low Fat,0.064402907,Hard Drinks,48.306," 483,060.00 "," 6,440,290.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRB24,8.785,LF,0.020560102,Soft Drinks,155.5656," 1,555,656.00 "," 2,056,010.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDP37,,Low Fat,0.142412955,Breakfast,126.4994," 1,264,994.00 "," 14,241,295.50 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
DRB01,7.39,Low Fat,0.082574393,Soft Drinks,190.253," 1,902,530.00 "," 8,257,439.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDR47,17.85,LF,0.087468656,Breads,195.7794," 1,957,794.00 "," 8,746,865.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCM31,6.095,Low Fat,0.135906494,Others,141.9154," 1,419,154.00 "," 13,590,649.40 ",OUT010,1998,,Tier 3,Grocery Store
NCF06,,Low Fat,0.020100543,Household,258.8962," 2,588,962.00 "," 2,010,054.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCV17,,Low Fat,0.016029548,Health and Hygiene,129.9626," 1,299,626.00 "," 1,602,954.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDS10,19.2,Low Fat,0.035240292,Snack Foods,178.7318," 1,787,318.00 "," 3,524,029.20 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN52,9.395,Regular,0.131545005,Frozen Foods,87.3198," 873,198.00 "," 13,154,500.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ48,17.75,Low Fat,0.075896411,Baking Goods,113.3544," 1,133,544.00 "," 7,589,641.10 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDJ48,11.3,Low Fat,0.056522558,Baking Goods,248.6118," 2,486,118.00 "," 5,652,255.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRB13,,Regular,0,Soft Drinks,190.253," 1,902,530.00 ", -   ,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV59,13.35,Low Fat,0.048298704,Breads,216.9166," 2,169,166.00 "," 4,829,870.40 ",OUT017,2007,,Tier 2,Supermarket Type1
FDL32,15.7,Regular,0.122443776,Fruits and Vegetables,111.3544," 1,113,544.00 "," 12,244,377.60 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ12,9.17,Low Fat,0.102959345,Baking Goods,142.147," 1,421,470.00 "," 10,295,934.50 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCR06,,LF,0.006732389,Household,41.4112," 414,112.00 "," 673,238.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDP51,13.85,Regular,0.085757338,Meat,119.6124," 1,196,124.00 "," 8,575,733.80 ",OUT017,2007,,Tier 2,Supermarket Type1
FDY22,16.5,Regular,0.159587755,Snack Foods,142.6128," 1,426,128.00 "," 15,958,775.50 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDZ38,17.6,Low Fat,0.008013458,Dairy,170.7422," 1,707,422.00 "," 801,345.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCO54,19.5,Low Fat,0.014271592,Household,54.6614," 546,614.00 "," 1,427,159.20 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDR23,15.85,Low Fat,0.081772054,Breads,175.137," 1,751,370.00 "," 8,177,205.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDM38,5.885,Regular,0.092915543,Canned,54.5982," 545,982.00 "," 9,291,554.30 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDS25,6.885,Regular,0.139892043,Canned,112.4228," 1,124,228.00 "," 13,989,204.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDZ22,9.395,Low Fat,0.045232223,Snack Foods,83.825," 838,250.00 "," 4,523,222.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDZ20,,Low Fat,0.060067062,Fruits and Vegetables,254.8356," 2,548,356.00 "," 6,006,706.20 ",OUT019,1985,Small,Tier 1,Grocery Store
FDD45,8.615,Low Fat,0.194576935,Fruits and Vegetables,95.4436," 954,436.00 "," 19,457,693.50 ",OUT010,1998,,Tier 3,Grocery Store
FDN03,9.8,Regular,0.015113426,Meat,248.7408," 2,487,408.00 "," 1,511,342.60 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCW30,5.21,Low Fat,0.011009897,Household,258.4962," 2,584,962.00 "," 1,100,989.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDY24,,Regular,0.132846758,Baking Goods,55.8298," 558,298.00 "," 13,284,675.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDJ26,,Regular,0.148412909,Canned,212.1218," 2,121,218.00 "," 14,841,290.90 ",OUT019,1985,Small,Tier 1,Grocery Store
FDM15,11.8,Regular,0,Meat,152.2366," 1,522,366.00 ", -   ,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCW54,,Low Fat,0.095946376,Household,57.8588," 578,588.00 "," 9,594,637.60 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA23,9.8,Low Fat,0.047282735,Baking Goods,100.5016," 1,005,016.00 "," 4,728,273.50 ",OUT045,2002,,Tier 2,Supermarket Type1
FDA39,,Low Fat,0,Meat,39.5822," 395,822.00 ", -   ,OUT019,1985,Small,Tier 1,Grocery Store
FDZ12,9.17,Low Fat,0.103561308,Baking Goods,144.147," 1,441,470.00 "," 10,356,130.80 ",OUT017,2007,,Tier 2,Supermarket Type1
NCB42,11.8,Low Fat,0.008561176,Health and Hygiene,115.8492," 1,158,492.00 "," 856,117.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDL16,12.85,Low Fat,0.168452861,Frozen Foods,46.606," 466,060.00 "," 16,845,286.10 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDO24,,Low Fat,0,Baking Goods,160.4604," 1,604,604.00 ", -   ,OUT019,1985,Small,Tier 1,Grocery Store
NCP42,8.51,Low Fat,0.016110716,Household,193.1478," 1,931,478.00 "," 1,611,071.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDR19,13.5,Regular,0.160371305,Fruits and Vegetables,147.2102," 1,472,102.00 "," 16,037,130.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRL01,19.5,Regular,0.077328827,Soft Drinks,233.5958," 2,335,958.00 "," 7,732,882.70 ",OUT045,2002,,Tier 2,Supermarket Type1
FDV37,13,Regular,0.083513874,Canned,198.9426," 1,989,426.00 "," 8,351,387.40 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDI41,18.5,Regular,0.104205322,Frozen Foods,147.0418," 1,470,418.00 "," 10,420,532.20 ",OUT010,1998,,Tier 3,Grocery Store
FDF58,13.3,Low Fat,0.009596051,Snack Foods,62.451," 624,510.00 "," 959,605.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCF43,8.51,Low Fat,0.052157514,Household,141.947," 1,419,470.00 "," 5,215,751.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDN02,16.5,Low Fat,0.073942531,Canned,205.8638," 2,058,638.00 "," 7,394,253.10 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
NCP41,16.6,Low Fat,0.01620764,Health and Hygiene,107.7596," 1,077,596.00 "," 1,620,764.00 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCY17,,Low Fat,0.162306339,Health and Hygiene,45.6086," 456,086.00 "," 16,230,633.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDL58,,Regular,0.073790004,Snack Foods,265.0568," 2,650,568.00 "," 7,379,000.40 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCA30,,Low Fat,0.128707428,Household,187.9872," 1,879,872.00 "," 12,870,742.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDE46,18.6,low fat,0.015833933,Snack Foods,150.6366," 1,506,366.00 "," 1,583,393.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDY38,13.6,reg,0.119153896,Dairy,231.23," 2,312,300.00 "," 11,915,389.60 ",OUT035,2004,Small,Tier 2,Supermarket Type1
NCH29,,Low Fat,0.034306863,Health and Hygiene,96.0726," 960,726.00 "," 3,430,686.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDO20,12.85,Regular,0.152436318,Fruits and Vegetables,253.9382," 2,539,382.00 "," 15,243,631.80 ",OUT045,2002,,Tier 2,Supermarket Type1
FDP44,16.5,Regular,0.080038295,Fruits and Vegetables,103.0332," 1,030,332.00 "," 8,003,829.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDM02,,Regular,0.073377993,Canned,89.2198," 892,198.00 "," 7,337,799.30 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDJ14,,Regular,0.049828008,Canned,79.996," 799,960.00 "," 4,982,800.80 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDH04,6.115,Regular,0.019036024,Frozen Foods,88.9488," 889,488.00 "," 1,903,602.40 ",OUT010,1998,,Tier 3,Grocery Store
DRK23,8.395,Low Fat,0.071976647,Hard Drinks,253.004," 2,530,040.00 "," 7,197,664.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCW05,20.25,Low Fat,0.148072602,Health and Hygiene,106.8938," 1,068,938.00 "," 14,807,260.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDF12,8.235,Low Fat,0.082556008,Baking Goods,146.7076," 1,467,076.00 "," 8,255,600.80 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDL51,,Regular,0.08315126,Dairy,212.7876," 2,127,876.00 "," 8,315,126.00 ",OUT019,1985,Small,Tier 1,Grocery Store
FDN03,9.8,Regular,0.015151435,Meat,249.4408," 2,494,408.00 "," 1,515,143.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRJ37,10.8,Low Fat,0.061196379,Soft Drinks,150.5024," 1,505,024.00 "," 6,119,637.90 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDM12,,Regular,0.122415631,Baking Goods,188.7214," 1,887,214.00 "," 12,241,563.10 ",OUT019,1985,Small,Tier 1,Grocery Store
FDA16,6.695,Low Fat,0.03401083,Frozen Foods,221.8456," 2,218,456.00 "," 3,401,083.00 ",OUT045,2002,,Tier 2,Supermarket Type1
NCB07,19.2,Low Fat,0.077945963,Household,196.611," 1,966,110.00 "," 7,794,596.30 ",OUT017,2007,,Tier 2,Supermarket Type1
NCI17,,Low Fat,0.251114535,Health and Hygiene,97.241," 972,410.00 "," 25,111,453.50 ",OUT019,1985,Small,Tier 1,Grocery Store
FDR51,9.035,Regular,0.173469718,Meat,149.3708," 1,493,708.00 "," 17,346,971.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDJ55,12.8,Regular,0.023578675,Meat,225.2404," 2,252,404.00 "," 2,357,867.50 ",OUT045,2002,,Tier 2,Supermarket Type1
NCZ17,12.15,Low Fat,0.079365542,Health and Hygiene,38.8506," 388,506.00 "," 7,936,554.20 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDU25,12.35,Low Fat,0.026659058,Canned,59.5246," 595,246.00 "," 2,665,905.80 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCG18,15.3,Low Fat,0.023024502,Household,104.0332," 1,040,332.00 "," 2,302,450.20 ",OUT045,2002,,Tier 2,Supermarket Type1
DRM11,6.57,Low Fat,0.066443294,Hard Drinks,259.5278," 2,595,278.00 "," 6,644,329.40 ",OUT017,2007,,Tier 2,Supermarket Type1
FDH16,10.5,Low Fat,0.052545408,Frozen Foods,91.683," 916,830.00 "," 5,254,540.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ04,9.31,Low Fat,0.038109707,Frozen Foods,61.651," 616,510.00 "," 3,810,970.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCX53,20.1,Low Fat,0,Health and Hygiene,142.3154," 1,423,154.00 ", -   ,OUT035,2004,Small,Tier 2,Supermarket Type1
FDX38,,Regular,0,Dairy,48.3376," 483,376.00 ", -   ,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDX09,9,Low Fat,0.06524927,Snack Foods,177.037," 1,770,370.00 "," 6,524,927.00 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCW05,20.25,Low Fat,0.148675787,Health and Hygiene,107.8938," 1,078,938.00 "," 14,867,578.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCS41,12.85,Low Fat,0.053746315,Health and Hygiene,184.6608," 1,846,608.00 "," 5,374,631.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDI26,5.94,Low Fat,0.034886739,Canned,177.7344," 1,777,344.00 "," 3,488,673.90 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCZ41,,Low Fat,0.064109274,Health and Hygiene,125.9704," 1,259,704.00 "," 6,410,927.40 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCK06,5.03,Low Fat,0.008646528,Household,122.6756," 1,226,756.00 "," 864,652.80 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDX23,,Low Fat,0.029547979,Baking Goods,96.5436," 965,436.00 "," 2,954,797.90 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCA42,6.965,Low Fat,0.028548583,Household,157.5604," 1,575,604.00 "," 2,854,858.30 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDC20,10.65,Low Fat,0.024008733,Fruits and Vegetables,54.0272," 540,272.00 "," 2,400,873.30 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
DRC49,8.67,Low Fat,0.065703142,Soft Drinks,143.8128," 1,438,128.00 "," 6,570,314.20 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDX01,10.1,Low Fat,0.024144227,Canned,117.015," 1,170,150.00 "," 2,414,422.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDC08,19,Regular,0.103659792,Fruits and Vegetables,226.372," 2,263,720.00 "," 10,365,979.20 ",OUT045,2002,,Tier 2,Supermarket Type1
FDC02,21.35,Low Fat,0.069211765,Canned,258.8278," 2,588,278.00 "," 6,921,176.50 ",OUT017,2007,,Tier 2,Supermarket Type1
FDK10,5.785,Regular,0.040440709,Snack Foods,179.166," 1,791,660.00 "," 4,044,070.90 ",OUT045,2002,,Tier 2,Supermarket Type1
DRC24,17.85,Low Fat,0.024800623,Soft Drinks,153.0998," 1,530,998.00 "," 2,480,062.30 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDW16,,Regular,0.072616027,Frozen Foods,92.5804," 925,804.00 "," 7,261,602.70 ",OUT019,1985,Small,Tier 1,Grocery Store
NCU06,17.6,LF,0.074710165,Household,229.101," 2,291,010.00 "," 7,471,016.50 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRA59,8.27,Regular,0.128187372,Soft Drinks,184.3924," 1,843,924.00 "," 12,818,737.20 ",OUT045,2002,,Tier 2,Supermarket Type1
FDR24,,Regular,0.110045184,Baking Goods,90.583," 905,830.00 "," 11,004,518.40 ",OUT019,1985,Small,Tier 1,Grocery Store
DRL35,15.7,Low Fat,0,Hard Drinks,43.277," 432,770.00 ", -   ,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA49,19.7,Low Fat,0.064867738,Canned,86.6198," 866,198.00 "," 6,486,773.80 ",OUT013,1987,High,Tier 3,Supermarket Type1
NCC55,10.695,Low Fat,0.063763137,Household,36.5848," 365,848.00 "," 6,376,313.70 ",OUT046,1997,Small,Tier 1,Supermarket Type1
DRD24,,Low Fat,0.053918218,Soft Drinks,143.3154," 1,433,154.00 "," 5,391,821.80 ",OUT019,1985,Small,Tier 1,Grocery Store
NCE55,8.92,Low Fat,0.130130499,Household,176.737," 1,767,370.00 "," 13,013,049.90 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDT33,7.81,Regular,0,Snack Foods,168.6158," 1,686,158.00 ", -   ,OUT045,2002,,Tier 2,Supermarket Type1
NCT53,5.4,Low Fat,0.048076217,Health and Hygiene,164.1526," 1,641,526.00 "," 4,807,621.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDS26,20.35,Low Fat,0.08946922,Dairy,260.1594," 2,601,594.00 "," 8,946,922.00 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDL22,16.85,Low Fat,0.036538413,Snack Foods,91.4488," 914,488.00 "," 3,653,841.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP44,16.5,Regular,0.080164468,Fruits and Vegetables,104.5332," 1,045,332.00 "," 8,016,446.80 ",OUT017,2007,,Tier 2,Supermarket Type1
FDC52,11.15,Regular,0.008313629,Dairy,149.5708," 1,495,708.00 "," 831,362.90 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDI53,8.895,Regular,0.230389434,Frozen Foods,160.5236," 1,605,236.00 "," 23,038,943.40 ",OUT010,1998,,Tier 3,Grocery Store
FDZ23,17.75,Regular,0.0675028,Baking Goods,187.124," 1,871,240.00 "," 6,750,280.00 ",OUT046,1997,Small,Tier 1,Supermarket Type1
NCT18,14.6,Low Fat,0.059355717,Household,182.6976," 1,826,976.00 "," 5,935,571.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDR13,9.895,Regular,0.028720832,Canned,116.7492," 1,167,492.00 "," 2,872,083.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDB09,16.25,Low Fat,0.096069291,Fruits and Vegetables,125.0046," 1,250,046.00 "," 9,606,929.10 ",OUT010,1998,,Tier 3,Grocery Store
FDZ60,20.5,Low Fat,0.119262481,Baking Goods,108.8596," 1,088,596.00 "," 11,926,248.10 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDB11,16,Low Fat,0.06084803,Starchy Foods,225.7404," 2,257,404.00 "," 6,084,803.00 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDC10,9.8,Regular,0.073174546,Snack Foods,119.8098," 1,198,098.00 "," 7,317,454.60 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW56,7.68,Low Fat,0.070886876,Fruits and Vegetables,193.9162," 1,939,162.00 "," 7,088,687.60 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDK14,,Low Fat,0,Canned,83.8934," 838,934.00 ", -   ,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRE27,,Low Fat,0.132028116,Dairy,96.0726," 960,726.00 "," 13,202,811.60 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDA38,5.44,Low Fat,0.025624044,Dairy,240.7538," 2,407,538.00 "," 2,562,404.40 ",OUT017,2007,,Tier 2,Supermarket Type1
FDT11,5.94,Regular,0.029431935,Breads,188.7556," 1,887,556.00 "," 2,943,193.50 ",OUT045,2002,,Tier 2,Supermarket Type1
FDP15,15.2,Low Fat,0.083926694,Meat,257.133," 2,571,330.00 "," 8,392,669.40 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDV27,7.97,Regular,0.039982468,Meat,87.6514," 876,514.00 "," 3,998,246.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDS36,,Regular,0.046660286,Baking Goods,108.957," 1,089,570.00 "," 4,666,028.60 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDY40,,Regular,0.085419332,Frozen Foods,48.0692," 480,692.00 "," 8,541,933.20 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
NCF19,13,Low Fat,0.035163317,Household,50.2034," 502,034.00 "," 3,516,331.70 ",OUT049,1999,Medium,Tier 1,Supermarket Type1
FDF53,20.75,Regular,0.083776121,Frozen Foods,182.2318," 1,822,318.00 "," 8,377,612.10 ",OUT045,2002,,Tier 2,Supermarket Type1
FDS14,,Low Fat,0.04972193,Dairy,156.5288," 1,565,288.00 "," 4,972,193.00 ",OUT027,1985,Medium,Tier 3,Supermarket Type3
FDE56,17.25,Regular,0.159195426,Fruits and Vegetables,63.8194," 638,194.00 "," 15,919,542.60 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDZ19,6.425,Low Fat,0.093437228,Fruits and Vegetables,177.7712," 1,777,712.00 "," 9,343,722.80 ",OUT035,2004,Small,Tier 2,Supermarket Type1
FDZ46,7.485,Low Fat,0.069066197,Snack Foods,112.1228," 1,121,228.00 "," 6,906,619.70 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDR16,5.845,Regular,0.105018002,Frozen Foods,212.8218," 2,128,218.00 "," 10,501,800.20 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDG29,17.6,Low Fat,0.056521229,Frozen Foods,42.1454," 421,454.00 "," 5,652,122.90 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
NCE30,16,LF,0.09969679,Household,214.3902," 2,143,902.00 "," 9,969,679.00 ",OUT017,2007,,Tier 2,Supermarket Type1
FDZ40,8.935,Low Fat,0.040182749,Frozen Foods,52.9298," 529,298.00 "," 4,018,274.90 ",OUT046,1997,Small,Tier 1,Supermarket Type1
FDG58,10.695,Regular,0.087134714,Snack Foods,155.4972," 1,554,972.00 "," 8,713,471.40 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
DRH03,17.25,Low Fat,0.035035139,Dairy,94.912," 949,120.00 "," 3,503,513.90 ",OUT013,1987,High,Tier 3,Supermarket Type1
FDZ47,20.7,Regular,0.079457285,Baking Goods,99.3042," 993,042.00 "," 7,945,728.50 ",OUT045,2002,,Tier 2,Supermarket Type1
FDV04,7.825,Regular,0.150626333,Frozen Foods,157.6288," 1,576,288.00 "," 15,062,633.30 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ10,17.85,Low Fat,0.044644617,Snack Foods,126.202," 1,262,020.00 "," 4,464,461.70 ",OUT018,2009,Medium,Tier 3,Supermarket Type2
FDG46,8.63,Regular,0.033095808,Snack Foods,113.2518," 1,132,518.00 "," 3,309,580.80 ",OUT017,2007,,Tier 2,Supermarket Type1
NCF07,9,Low Fat,0.032087477,Household,99.4016," 994,016.00 "," 3,208,747.70 ",OUT045,2002,,Tier 2,Supermarket Type1
